Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value
2021,409999.0,"Cattle & Calves, Unspecified",41,Marin,,,,,,13900000.0
2021,409999.0,"Cattle & Calves, Unspecified",43,Mariposa,,,,,,25062000.0
2021,409999.0,"Cattle & Calves, Unspecified",45,Mendocino,,,,,,17498000.0
2021,409999.0,"Cattle & Calves, Unspecified",47,Merced,,,,,,258246000.0
2021,409999.0,"Cattle & Calves, Unspecified",49,Modoc,,,,,,70800000.0
2021,409999.0,"Cattle & Calves, Unspecified",51,Mono,,,,,,10148000.0
2021,409999.0,"Cattle & Calves, Unspecified",53,Monterey,,,,,,24881000.0
2021,409999.0,"Cattle & Calves, Unspecified",55,Napa,,,,,,1388000.0
2021,409999.0,"Cattle & Calves, Unspecified",57,Nevada,,,,,,7611000.0
2021,409999.0,"Cattle & Calves, Unspecified",61,Placer,,,,,,11872000.0
2021,409999.0,"Cattle & Calves, Unspecified",63,Plumas,,,,,,11320000.0
2021,409999.0,"Cattle & Calves, Unspecified",65,Riverside,,,,,,11500000.0
2021,409999.0,"Cattle & Calves, Unspecified",67,Sacramento,,,,,,15604000.0
2021,409999.0,"Cattle & Calves, Unspecified",69,San Benito,,,,,,21489000.0
2021,409999.0,"Cattle & Calves, Unspecified",71,San Bernardino,,,,,,28391000.0
2021,409999.0,"Cattle & Calves, Unspecified",73,San Diego,,,,,,13992000.0
2021,409999.0,"Cattle & Calves, Unspecified",77,San Joaquin,,,,,,111616000.0
2021,409999.0,"Cattle & Calves, Unspecified",79,San Luis Obispo,,,,,,39754000.0
2021,409999.0,"Cattle & Calves, Unspecified",81,San Mateo,,,,,,2924000.0
2021,409999.0,"Cattle & Calves, Unspecified",83,Santa Barbara,,,,,,27743000.0
2021,409999.0,"Cattle & Calves, Unspecified",85,Santa Clara,,,,,,4257000.0
2021,409999.0,"Cattle & Calves, Unspecified",89,Shasta,,,,,,15936000.0
2021,409999.0,"Cattle & Calves, Unspecified",91,Sierra,,,,,,5266000.0
2021,409999.0,"Cattle & Calves, Unspecified",93,Siskiyou,,,,,,24290000.0
2021,409999.0,"Cattle & Calves, Unspecified",95,Solano,,,,,,31882000.0
2021,409999.0,"Cattle & Calves, Unspecified",97,Sonoma,,,,,,20516000.0
2021,409999.0,"Cattle & Calves, Unspecified",99,Stanislaus,,,,,,161971000.0
2021,409999.0,"Cattle & Calves, Unspecified",101,Sutter,,,,,,2906000.0
2021,409999.0,"Cattle & Calves, Unspecified",103,Tehama,,,,,,5778000.0
2021,409999.0,"Cattle & Calves, Unspecified",107,Tulare,,,,,,633600000.0
2021,409999.0,"Cattle & Calves, Unspecified",109,Tuolumne,,,,,,5233000.0
2021,409999.0,"Cattle & Calves, Unspecified",113,Yolo,,,,,,14811000.0
2021,409999.0,"Cattle & Calves, Unspecified",998,Sum of Others,,,,,,663000.0
2021,409999.0,"Cattle & Calves, Unspecified",999,State Total,,,,,,2201771000.0
2021,314999.0,"Cauliflower, Unspecified",25,Imperial,5740.0,14.15,81200.0,744.78,Tons,60476000.0
2021,314999.0,"Cauliflower, Unspecified",53,Monterey,18400.0,9.84,181000.0,861.78,Tons,155983000.0
2021,314999.0,"Cauliflower, Unspecified",65,Riverside,1380.0,7.39,10200.0,1300.69,Tons,13267000.0
2021,314999.0,"Cauliflower, Unspecified",79,San Luis Obispo,3200.0,10.81,34600.0,701.5,Tons,24272000.0
2021,314999.0,"Cauliflower, Unspecified",83,Santa Barbara,12500.0,8.08,101000.0,795.04,Tons,80299000.0
2021,314999.0,"Cauliflower, Unspecified",998,Sum of Others,1050.0,,,,,8874000.0
2021,314999.0,"Cauliflower, Unspecified",999,State Total,42270.0,9.9,408000.0,819.36,Tons,343171000.0
2021,316999.0,"Celery, Unspecified",53,Monterey,9860.0,34.58,341000.0,430.03,Tons,146641000.0
2021,316999.0,"Celery, Unspecified",65,Riverside,804.0,23.13,18600.0,400.43,Tons,7448000.0
2021,316999.0,"Celery, Unspecified",69,San Benito,557.0,32.5,18100.0,320.06,Tons,5793000.0
2021,316999.0,"Celery, Unspecified",79,San Luis Obispo,1010.0,28.02,28300.0,337.21,Tons,9543000.0
2021,316999.0,"Celery, Unspecified",83,Santa Barbara,5990.0,25.71,154000.0,404.73,Tons,62328000.0
2021,316999.0,"Celery, Unspecified",111,Ventura,14300.0,31.96,457000.0,248.05,Tons,113358000.0
2021,316999.0,"Celery, Unspecified",998,Sum of Others,1570.0,,,,,25251000.0
2021,316999.0,"Celery, Unspecified",999,State Total,34091.0,31.27,1017000.0,339.34,Tons,370362000.0
2021,376999.0,Swiss Chard,53,Monterey,1040.0,5.06,5260.0,2289.92,Tons,12045000.0
2021,376999.0,Swiss Chard,998,Sum of Others,4280.0,,,,,19619000.0
2021,376999.0,Swiss Chard,999,State Total,5320.0,5.06,5260.0,2289.92,Tons,31664000.0
2021,213199.0,"Cherries, Sweet",13,Contra Costa,1010.0,1.76,1780.0,4327.53,Tons,7703000.0
2021,213199.0,"Cherries, Sweet",17,El Dorado,50.0,0.92,46.0,7000.0,Tons,322000.0
2021,213199.0,"Cherries, Sweet",19,Fresno,4460.0,3.3,14700.0,3688.98,Tons,54228000.0
2021,213199.0,"Cherries, Sweet",29,Kern,3230.0,3.16,10200.0,3846.76,Tons,39237000.0
2021,213199.0,"Cherries, Sweet",31,Kings,2060.0,3.8,7830.0,3690.93,Tons,28900000.0
2021,213199.0,"Cherries, Sweet",39,Madera,590.0,4.2,2480.0,4696.37,Tons,11647000.0
2021,213199.0,"Cherries, Sweet",65,Riverside,10.0,1.0,10.0,3710.0,Tons,37100.0
2021,213199.0,"Cherries, Sweet",67,Sacramento,1490.0,4.22,6280.0,3273.41,Tons,20557000.0
2021,213199.0,"Cherries, Sweet",69,San Benito,510.0,5.55,2830.0,1305.3,Tons,3694000.0
2021,213199.0,"Cherries, Sweet",77,San Joaquin,20400.0,4.02,81900.0,3907.07,Tons,319989000.0
2021,213199.0,"Cherries, Sweet",85,Santa Clara,888.0,2.65,2350.0,3076.17,Tons,7229000.0
2021,213199.0,"Cherries, Sweet",99,Stanislaus,3600.0,,,,,59735000.0
2021,213199.0,"Cherries, Sweet",107,Tulare,3120.0,1.77,5520.0,3559.96,Tons,19651000.0
2021,213199.0,"Cherries, Sweet",998,Sum of Others,2700.0,,,,,26541000.0
2021,213199.0,"Cherries, Sweet",999,State Total,44118.0,3.59,135926.0,3775.54,Tons,599470100.0
2021,,"Chickens, All",47,Merced,,,,,,276215000.0
2021,,"Chickens, All",71,San Bernardino,,,,,,1772000.0
2021,,"Chickens, All",73,San Diego,,,,,,3980000.0
2021,,"Chickens, All",77,San Joaquin,,,,,,2224000.0
2021,,"Chickens, All",998,Sum of Others,,,,,,485097000.0
2021,,"Chickens, All",999,State Total,,,,,,769288000.0
2021,604999.0,"Chickens, Broilers, Fryers",47,Merced,,,,,,276215000.0
2021,604999.0,"Chickens, Broilers, Fryers",77,San Joaquin,,,,,,2224000.0
2021,604999.0,"Chickens, Broilers, Fryers",998,Sum of Others,,,,,,784000.0
2021,604999.0,"Chickens, Broilers, Fryers",999,State Total,,,,,,279223000.0
2021,601269.0,"Chickens, Pullets, Laying",71,San Bernardino,,,,,,1772000.0
2021,601269.0,"Chickens, Pullets, Laying",999,State Total,,,,,,1772000.0
2021,609999.0,"Chickens, Unspecified",73,San Diego,,,,,,3980000.0
2021,609999.0,"Chickens, Unspecified",998,Sum of Others,,,,,,484313000.0
2021,609999.0,"Chickens, Unspecified",999,State Total,,,,,,488293000.0
2021,851999.0,Christmas Trees & Cut Greens,45,Mendocino,,,,,,16000.0
2021,851999.0,Christmas Trees & Cut Greens,57,Nevada,,,,,,89000.0
2021,851999.0,Christmas Trees & Cut Greens,71,San Bernardino,4.0,,,,,49900.0
2021,851999.0,Christmas Trees & Cut Greens,81,San Mateo,167.0,,,,,499000.0
2021,851999.0,Christmas Trees & Cut Greens,85,Santa Clara,261.0,,,,,446000.0
2021,851999.0,Christmas Trees & Cut Greens,89,Shasta,,,,,,52000.0
2021,851999.0,Christmas Trees & Cut Greens,93,Siskiyou,,,,,,222000.0
2021,851999.0,Christmas Trees & Cut Greens,97,Sonoma,,,,,,202000.0
2021,851999.0,Christmas Trees & Cut Greens,998,Sum of Others,15.0,,,,,454000.0
2021,851999.0,Christmas Trees & Cut Greens,999,State Total,447.0,,,,,2029900.0
2021,939999.0,"Forest Products, Unspecified",17,El Dorado,,,,,,1837000.0
2021,939999.0,"Forest Products, Unspecified",21,Glenn,,,,,,13000.0
2021,939999.0,"Forest Products, Unspecified",49,Modoc,,,,,,1540.0
2021,939999.0,"Forest Products, Unspecified",61,Placer,,,,,,315000.0
2021,939999.0,"Forest Products, Unspecified",63,Plumas,,,,,,94800.0
2021,939999.0,"Forest Products, Unspecified",65,Riverside,2.0,,,,,50000.0
2021,939999.0,"Forest Products, Unspecified",91,Sierra,,,,,,19800.0
2021,939999.0,"Forest Products, Unspecified",999,State Total,2.0,,,,,2331140.0
2021,939999.0,"Forest Products, Unspecified",9,Calaveras,,,,,,1220.0
2021,939999.0,"Forest Products, Unspecified",17,El Dorado,,,,,,36500.0
2021,939999.0,"Forest Products, Unspecified",999,State Total,,,,,,37720.0
2021,398559.0,Cilantro,53,Monterey,1280.0,7.16,9160.0,1189.96,Tons,10900000.0
2021,398559.0,Cilantro,79,San Luis Obispo,1300.0,6.81,8850.0,1148.14,Tons,10161000.0
2021,398559.0,Cilantro,111,Ventura,3680.0,9.56,35200.0,688.35,Tons,24230000.0
2021,398559.0,Cilantro,998,Sum of Others,1480.0,,,,,15223000.0
2021,398559.0,Cilantro,999,State Total,7740.0,8.5,53210.0,851.18,Tons,60514000.0
2021,,"Citrus, All",7,Butte,150.0,,,,,1287000.0
2021,,"Citrus, All",19,Fresno,61400.0,,,,,518151000.0
2021,,"Citrus, All",53,Monterey,1320.0,,,,,35604000.0
2021,,"Citrus, All",61,Placer,274.0,,,,,4028000.0
2021,,"Citrus, All",65,Riverside,19400.0,,,,,127473000.0
2021,,"Citrus, All",79,San Luis Obispo,2040.0,,,,,18583000.0
2021,,"Citrus, All",83,Santa Barbara,1520.0,,,,,13632000.0
2021,,"Citrus, All",99,Stanislaus,586.0,,,,,4831000.0
2021,,"Citrus, All",107,Tulare,136000.0,,,,,2035775000.0
2021,,"Citrus, All",111,Ventura,23000.0,,,,,282435000.0
2021,,"Citrus, All",998,Sum of Others,91800.0,,,,,1573268000.0
2021,,"Citrus, All",999,State Total,337490.0,,,,,4615067000.0
2021,209999.0,"Citrus, Unspecified",7,Butte,150.0,4.7,705.0,1825.53,Tons,1287000.0
2021,209999.0,"Citrus, Unspecified",19,Fresno,2070.0,16.14,33400.0,610.99,Tons,20407000.0
2021,209999.0,"Citrus, Unspecified",65,Riverside,1700.0,10.12,17200.0,11.98,Tons,206000.0
2021,209999.0,"Citrus, Unspecified",71,San Bernardino,16.0,7.38,118.0,2771.19,Tons,327000.0
2021,209999.0,"Citrus, Unspecified",99,Stanislaus,586.0,,,,,4831000.0
2021,209999.0,"Citrus, Unspecified",998,Sum of Others,319.0,,,,,1772000.0
2021,209999.0,"Citrus, Unspecified",999,State Total,4841.0,13.06,51423.0,432.24,Tons,28830000.0
2021,208059.0,"Citrus, By-Products, Misc.",25,Imperial,,,,,,2117000.0
2021,208059.0,"Citrus, By-Products, Misc.",29,Kern,,,558000.0,30.24,Tons,16874000.0
2021,208059.0,"Citrus, By-Products, Misc.",999,State Total,,,558000.0,30.24,,18991000.0
2021,,"Corn, All",11,Colusa,2550.0,,,,,4346000.0
2021,,"Corn, All",19,Fresno,25500.0,,,,,36600000.0
2021,,"Corn, All",21,Glenn,10400.0,,,,,16202000.0
2021,,"Corn, All",31,Kings,45000.0,,,,,79294000.0
2021,,"Corn, All",47,Merced,92200.0,,,,,142472000.0
2021,,"Corn, All",65,Riverside,780.0,,,,,1605000.0
2021,,"Corn, All",67,Sacramento,21000.0,,,,,27490000.0
2021,,"Corn, All",71,San Bernardino,1100.0,,,,,1038000.0
2021,,"Corn, All",77,San Joaquin,65500.0,,,,,73020000.0
2021,,"Corn, All",95,Solano,2290.0,,,,,2644000.0
2021,,"Corn, All",97,Sonoma,99.0,,,,,86400.0
2021,,"Corn, All",99,Stanislaus,55700.0,,,,,94190000.0
2021,,"Corn, All",101,Sutter,5630.0,,,,,7020000.0
2021,,"Corn, All",107,Tulare,121000.0,,,,,181792000.0
2021,,"Corn, All",113,Yolo,4730.0,,,,,7270000.0
2021,,"Corn, All",998,Sum of Others,50800.0,,,,,77167000.0
2021,,"Corn, All",999,State Total,504279.0,,,,,752236400.0
2021,111991.0,"Corn, Grain",11,Colusa,2550.0,7.18,18300.0,237.49,Tons,4346000.0
2021,111991.0,"Corn, Grain",21,Glenn,9860.0,6.55,64600.0,239.91,Tons,15498000.0
2021,111991.0,"Corn, Grain",47,Merced,3560.0,4.47,15900.0,354.91,Tons,5643000.0
2021,111991.0,"Corn, Grain",67,Sacramento,12300.0,5.69,70000.0,235.46,Tons,16482000.0
2021,111991.0,"Corn, Grain",77,San Joaquin,18100.0,4.92,89000.0,221.63,Tons,19725000.0
2021,111991.0,"Corn, Grain",95,Solano,2290.0,6.03,13800.0,191.59,Tons,2644000.0
2021,111991.0,"Corn, Grain",101,Sutter,5630.0,6.93,39000.0,180.0,Tons,7020000.0
2021,111991.0,"Corn, Grain",103,Tehama,502.0,6.22,3120.0,207.37,Tons,647000.0
2021,111991.0,"Corn, Grain",107,Tulare,1270.0,4.62,5870.0,342.08,Tons,2008000.0
2021,111991.0,"Corn, Grain",113,Yolo,4730.0,6.89,32600.0,223.01,Tons,7270000.0
2021,111991.0,"Corn, Grain",998,Sum of Others,8640.0,,,,,8029000.0
2021,111991.0,"Corn, Grain",999,State Total,69432.0,5.79,352190.0,230.79,Tons,89312000.0
2021,111992.0,"Corn, Silage",19,Fresno,25500.0,23.53,600000.0,61.0,Tons,36600000.0
2021,111992.0,"Corn, Silage",21,Glenn,518.0,22.97,11900.0,59.16,Tons,704000.0
2021,111992.0,"Corn, Silage",31,Kings,45000.0,25.31,1139000.0,69.62,Tons,79294000.0
2021,111992.0,"Corn, Silage",39,Madera,16700.0,27.13,453000.0,62.01,Tons,28090000.0
2021,111992.0,"Corn, Silage",47,Merced,88700.0,26.94,2390000.0,57.25,Tons,136829000.0
2021,111992.0,"Corn, Silage",65,Riverside,780.0,30.0,23400.0,68.59,Tons,1605000.0
2021,111992.0,"Corn, Silage",67,Sacramento,8760.0,26.48,232000.0,47.45,Tons,11008000.0
2021,111992.0,"Corn, Silage",71,San Bernardino,1100.0,15.91,17500.0,59.31,Tons,1038000.0
2021,111992.0,"Corn, Silage",77,San Joaquin,47400.0,27.57,1307000.0,40.78,Tons,53295000.0
2021,111992.0,"Corn, Silage",97,Sonoma,99.0,14.54,1440.0,60.0,Tons,86400.0
2021,111992.0,"Corn, Silage",99,Stanislaus,55700.0,27.25,1518000.0,62.05,Tons,94190000.0
2021,111992.0,"Corn, Silage",107,Tulare,120000.0,22.0,2640000.0,68.1,Tons,179784000.0
2021,111992.0,"Corn, Silage",998,Sum of Others,25000.0,,,,,40402000.0
2021,111992.0,"Corn, Silage",999,State Total,435257.0,25.19,10333240.0,60.24,Tons,662925400.0
2021,323999.0,"Corn, Sweet, All",13,Contra Costa,3040.0,10.86,33000.0,573.24,Tons,18917000.0
2021,323999.0,"Corn, Sweet, All",19,Fresno,6480.0,7.41,48000.0,691.0,Tons,33168000.0
2021,323999.0,"Corn, Sweet, All",25,Imperial,8050.0,9.24,74400.0,412.63,Tons,30700000.0
2021,323999.0,"Corn, Sweet, All",65,Riverside,2280.0,9.47,21600.0,711.76,Tons,15374000.0
2021,323999.0,"Corn, Sweet, All",71,San Bernardino,73.0,5.67,414.0,533.82,Tons,221000.0
2021,323999.0,"Corn, Sweet, All",77,San Joaquin,3600.0,4.5,16200.0,219.75,Tons,3560000.0
2021,323999.0,"Corn, Sweet, All",85,Santa Clara,1140.0,10.61,12100.0,606.61,Tons,7340000.0
2021,323999.0,"Corn, Sweet, All",107,Tulare,133.0,11.28,1500.0,686.67,Tons,1030000.0
2021,323999.0,"Corn, Sweet, All",998,Sum of Others,196.0,,,,,369000.0
2021,323999.0,"Corn, Sweet, All",999,State Total,24992.0,8.36,207214.0,532.35,Tons,110679000.0
2021,,"Cotton, Lint, All",21,Glenn,1900.0,0.75,1420.0,1403.52,Tons,1993000.0
2021,,"Cotton, Lint, All",25,Imperial,2830.0,0.71,2000.0,2042.5,Tons,4085000.0
2021,,"Cotton, Lint, All",29,Kern,8610.0,0.77,6650.0,4484.06,Tons,29819000.0
2021,,"Cotton, Lint, All",31,Kings,44900.0,0.83,37100.0,4424.58,Tons,164152000.0
2021,,"Cotton, Lint, All",47,Merced,20300.0,0.78,15800.0,4918.48,Tons,77712000.0
2021,,"Cotton, Lint, All",65,Riverside,7060.0,,,,,9928000.0
2021,,"Cotton, Lint, All",107,Tulare,11100.0,1.01,11200.0,2223.93,Tons,24908000.0
2021,,"Cotton, Lint, All",998,Sum of Others,40700.0,,,,,128410000.0
2021,,"Cotton, Lint, All",999,State Total,137400.0,0.83,74170.0,4080.75,Tons,441007000.0
2021,121299.0,"Cotton Lint, Unspecified",107,Tulare,11100.0,1.01,11200.0,2223.93,Tons,24908000.0
2021,121299.0,"Cotton Lint, Unspecified",998,Sum of Others,270.0,,,,,382000.0
2021,121299.0,"Cotton Lint, Unspecified",999,State Total,11370.0,1.01,11200.0,2223.93,Tons,25290000.0
2021,121229.0,"Cotton Lint, Pima",19,Fresno,37900.0,0.73,27700.0,4403.18,Tons,121968000.0
2021,121229.0,"Cotton Lint, Pima",29,Kern,7660.0,0.75,5750.0,4758.96,Tons,27364000.0
2021,121229.0,"Cotton Lint, Pima",31,Kings,37600.0,0.81,30400.0,4921.05,Tons,149600000.0
2021,121229.0,"Cotton Lint, Pima",47,Merced,14400.0,0.76,11000.0,5592.46,Tons,61517000.0
2021,121229.0,"Cotton Lint, Pima",998,Sum of Others,250.0,,,,,803000.0
2021,121229.0,"Cotton Lint, Pima",999,State Total,97810.0,0.77,74850.0,4815.62,Tons,361252000.0
2021,121219.0,"Cotton Lint, Upland",19,Fresno,2240.0,0.76,1700.0,3092.35,Tons,5257000.0
2021,121219.0,"Cotton Lint, Upland",21,Glenn,1900.0,0.75,1420.0,1403.52,Tons,1993000.0
2021,121219.0,"Cotton Lint, Upland",25,Imperial,2830.0,0.71,2000.0,2042.5,Tons,4085000.0
2021,121219.0,"Cotton Lint, Upland",29,Kern,947.0,0.95,900.0,2727.78,Tons,2455000.0
2021,121219.0,"Cotton Lint, Upland",31,Kings,7380.0,0.91,6740.0,2159.05,Tons,14552000.0
2021,121219.0,"Cotton Lint, Upland",47,Merced,5900.0,0.81,4770.0,3395.18,Tons,16195000.0
2021,121219.0,"Cotton Lint, Upland",65,Riverside,7060.0,,,,,9928000.0
2021,121219.0,"Cotton Lint, Upland",999,State Total,28257.0,0.83,17530.0,2540.62,Tons,54465000.0
2021,151999.0,"Seed, Cottonseed",19,Fresno,,,40800.0,450.56,Tons,18383000.0
2021,151999.0,"Seed, Cottonseed",21,Glenn,,,2480.0,399.19,Tons,990000.0
2021,151999.0,"Seed, Cottonseed",25,Imperial,,,2790.0,421.86,Tons,1177000.0
2021,151999.0,"Seed, Cottonseed",29,Kern,,,9200.0,480.11,Tons,4417000.0
2021,151999.0,"Seed, Cottonseed",31,Kings,,,61900.0,418.85,Tons,25927000.0
2021,151999.0,"Seed, Cottonseed",47,Merced,,,9840.0,420.43,Tons,4137000.0
2021,151999.0,"Seed, Cottonseed",65,Riverside,,,,,,3309000.0
2021,151999.0,"Seed, Cottonseed",107,Tulare,,,18100.0,276.02,Tons,4996000.0
2021,151999.0,"Seed, Cottonseed",998,Sum of Others,,,,,,107000.0
2021,151999.0,"Seed, Cottonseed",999,State Total,,,145110.0,413.66,Tons,63443000.0
2021,325999.0,Cucumbers,71,San Bernardino,5.0,6.8,34.0,8823.53,Tons,300000.0
2021,325999.0,Cucumbers,73,San Diego,65.0,10.34,672.0,1687.5,,1134000.0
2021,325999.0,Cucumbers,77,San Joaquin,3310.0,8.4,27800.0,293.27,Tons,8153000.0
2021,325999.0,Cucumbers,111,Ventura,21.0,93.81,1970.0,1715.74,Tons,3380000.0
2021,325999.0,Cucumbers,998,Sum of Others,76.0,,,,,1312000.0
2021,325999.0,Cucumbers,999,State Total,3477.0,8.96,30476.0,425.48,Tons,14279000.0
2021,224999.0,Dates,25,Imperial,3120.0,4.01,12500.0,2093.28,Tons,26166000.0
2021,224999.0,Dates,65,Riverside,9000.0,,,,,83720000.0
2021,224999.0,Dates,998,Sum of Others,31.0,,,,,100000.0
2021,224999.0,Dates,999,State Total,12151.0,4.01,12500.0,2093.28,Tons,109986000.0
2021,330999.0,"Eggplant, All",19,Fresno,830.0,12.65,10500.0,983.05,Tons,10322000.0
2021,330999.0,"Eggplant, All",65,Riverside,265.0,17.51,4640.0,1149.35,Tons,5333000.0
2021,330999.0,"Eggplant, All",998,Sum of Others,56.0,,,,,516000.0
2021,330999.0,"Eggplant, All",999,State Total,1151.0,13.83,15140.0,1034.02,Tons,16171000.0
2021,,"Eggs, Chicken, All",47,Merced,,,,,,69404000.0
2021,,"Eggs, Chicken, All",57,Nevada,,,,,,163000.0
2021,,"Eggs, Chicken, All",65,Riverside,,,,,,69377000.0
2021,,"Eggs, Chicken, All",71,San Bernardino,,,,,,8251000.0
2021,,"Eggs, Chicken, All",77,San Joaquin,,,,,,207583000.0
2021,,"Eggs, Chicken, All",95,Solano,,,,,,581000.0
2021,,"Eggs, Chicken, All",99,Stanislaus,,,,,,36157000.0
2021,,"Eggs, Chicken, All",998,Sum of Others,,,,,,47524000.0
2021,,"Eggs, Chicken, All",999,State Total,,,,,,439040000.0
2021,651199.0,"Eggs, Chicken, Market",47,Merced,,,61284000.0,1.13,Doz,69404000.0
2021,651199.0,"Eggs, Chicken, Market",65,Riverside,,,37100000.0,1.87,Doz,69377000.0
2021,651199.0,"Eggs, Chicken, Market",99,Stanislaus,,,36357000.0,0.99,Doz,36157000.0
2021,651199.0,"Eggs, Chicken, Market",999,State Total,,,134741000.0,1.3,Doz,174938000.0
2021,651999.0,"Eggs, Chicken, Unspecified",57,Nevada,,,22300.0,7.31,doz,163000.0
2021,651999.0,"Eggs, Chicken, Unspecified",71,San Bernardino,,,5302000.0,1.56,Doz,8251000.0
2021,651999.0,"Eggs, Chicken, Unspecified",77,San Joaquin,,,59020000.0,3.52,Doz,207583000.0
2021,651999.0,"Eggs, Chicken, Unspecified",95,Solano,,,112000.0,5.19,Doz,581000.0
2021,651999.0,"Eggs, Chicken, Unspecified",998,Sum of Others,,,,,,47524000.0
2021,651999.0,"Eggs, Chicken, Unspecified",999,State Total,,,64456300.0,3.36,doz,264102000.0
2021,659999.0,"Eggs, Unspecified",27,Inyo,,,2100.0,5.95,Doz,12500.0
2021,659999.0,"Eggs, Unspecified",29,Kern,,,,,,91564000.0
2021,659999.0,"Eggs, Unspecified",63,Plumas,,,5020.0,4.64,Doz,23300.0
2021,659999.0,"Eggs, Unspecified",99,Stanislaus,,,,,,3683000.0
2021,659999.0,"Eggs, Unspecified",103,Tehama,,,,,,2443000.0
2021,659999.0,"Eggs, Unspecified",998,Sum of Others,,,,,,136000.0
2021,659999.0,"Eggs, Unspecified",999,State Total,,,7120.0,5.03,Doz,97861800.0
2021,331999.0,"Endive, All",53,Monterey,288.0,10.1,2910.0,914.43,Tons,2661000.0
2021,331999.0,"Endive, All",999,State Total,288.0,10.1,2910.0,914.43,Tons,2661000.0
2021,332999.0,"Escarole, All",53,Monterey,155.0,10.19,1580.0,1032.91,Tons,1632000.0
2021,332999.0,"Escarole, All",999,State Total,155.0,10.19,1580.0,1032.91,Tons,1632000.0
2021,198999.0,"Field Crops, Unspecified",1,Alameda,419.0,,,,,4654000.0
2021,198999.0,"Field Crops, Unspecified",5,Amador,545.0,,,,,267000.0
2021,198999.0,"Field Crops, Unspecified",7,Butte,5570.0,,,,,7380000.0
2021,198999.0,"Field Crops, Unspecified",9,Calaveras,354.0,,,,,49900.0
2021,198999.0,"Field Crops, Unspecified",11,Colusa,,,,,,2000000.0
2021,198999.0,"Field Crops, Unspecified",13,Contra Costa,1860.0,,,,,1770000.0
2021,198999.0,"Field Crops, Unspecified",27,Inyo,790.0,,,,,1108000.0
2021,198999.0,"Field Crops, Unspecified",31,Kings,43500.0,,,,,28707000.0
2021,198999.0,"Field Crops, Unspecified",43,Mariposa,,,,,,14900.0
2021,198999.0,"Field Crops, Unspecified",45,Mendocino,,,,,,2150000.0
2021,198999.0,"Field Crops, Unspecified",51,Mono,,,,,,860000.0
2021,198999.0,"Field Crops, Unspecified",53,Monterey,3120.0,,,,,776000.0
2021,198999.0,"Field Crops, Unspecified",61,Placer,4750.0,,,,,2432000.0
2021,198999.0,"Field Crops, Unspecified",65,Riverside,825.0,,,,,693000.0
2021,198999.0,"Field Crops, Unspecified",67,Sacramento,2770.0,,,,,2470000.0
2021,198999.0,"Field Crops, Unspecified",69,San Benito,,,,,,708000.0
2021,198999.0,"Field Crops, Unspecified",77,San Joaquin,300.0,,,,,250000.0
2021,198999.0,"Field Crops, Unspecified",79,San Luis Obispo,2230.0,,,,,1699000.0
2021,198999.0,"Field Crops, Unspecified",81,San Mateo,99.0,,,,,24000.0
2021,198999.0,"Field Crops, Unspecified",83,Santa Barbara,1810.0,,,,,3371000.0
2021,198999.0,"Field Crops, Unspecified",85,Santa Clara,224.0,,,,,90000.0
2021,198999.0,"Field Crops, Unspecified",89,Shasta,,,,,,2496000.0
2021,198999.0,"Field Crops, Unspecified",93,Siskiyou,,,,,,2435000.0
2021,198999.0,"Field Crops, Unspecified",95,Solano,4670.0,,,,,4194000.0
2021,198999.0,"Field Crops, Unspecified",97,Sonoma,,,,,,248000.0
2021,198999.0,"Field Crops, Unspecified",99,Stanislaus,2230.0,,,,,13315000.0
2021,198999.0,"Field Crops, Unspecified",107,Tulare,19900.0,,,,,13862000.0
2021,198999.0,"Field Crops, Unspecified",111,Ventura,1410.0,,,,,2104000.0
2021,198999.0,"Field Crops, Unspecified",113,Yolo,4020.0,,,,,10366000.0
2021,198999.0,"Field Crops, Unspecified",115,Yuba,4240.0,,,,,11123000.0
2021,198999.0,"Field Crops, Unspecified",998,Sum of Others,38400.0,,,,,41241000.0
2021,198999.0,"Field Crops, Unspecified",999,State Total,144036.0,,,,,162857800.0
2021,225999.0,"Figs, Dried",39,Madera,4700.0,2.13,10000.0,2804.1,Tons,28041000.0
2021,225999.0,"Figs, Dried",998,Sum of Others,1970.0,,,,,16145000.0
2021,225999.0,"Figs, Dried",999,State Total,6670.0,2.13,10000.0,2804.1,Tons,44186000.0
2021,933179.0,"Forest Products, Firewood",29,Kern,,,2000.0,355.0,Cord,710000.0
2021,933179.0,"Forest Products, Firewood",47,Merced,,,12700.0,244.41,Cord,3104000.0
2021,933179.0,"Forest Products, Firewood",73,San Diego,,,,,,865000.0
2021,933179.0,"Forest Products, Firewood",77,San Joaquin,,,92500.0,170.0,Cord,15725000.0
2021,933179.0,"Forest Products, Firewood",99,Stanislaus,,,97400.0,232.59,Cord,22654000.0
2021,933179.0,"Forest Products, Firewood",109,Tuolumne,,,,,,2541000.0
2021,933179.0,"Forest Products, Firewood",998,Sum of Others,,,,,,2380.0
2021,933179.0,"Forest Products, Firewood",999,State Total,,,204600.0,206.22,Cord,45601380.0
2021,218899.0,"Fruits & Nuts, Unspecified",39,Madera,,,4400.0,210.0,Cord,924000.0
2021,218899.0,"Fruits & Nuts, Unspecified",999,State Total,,,4400.0,210.0,Cord,924000.0
